"Row ID","Order ID","Order Date","Ship Date","Ship Mode","Customer ID","Customer Name","segment","Postal Code","city","state","country","Product ID","Product Name","Sub-Category","category","sales","quantity","discount","profit","Shipping Cost","Order Priority","Month (name)"
"45088","MO-2016-LC696086-42390","2016-01-21","2016-01-26","Standard Class","LC-696086","Lindsay Castell","Home Office",,"Fes","FÃ¨s-Boulemane","Morocco","TEC-AC-3405","Belkin Router, USB","Accessories","Technology",51792,2,0,24342,25.85,"Medium","Januari"
"45086","MO-2016-LC696086-42390","2016-01-21","2016-01-26","Standard Class","LC-696086","Lindsay Castell","Home Office",,"Fes","FÃ¨s-Boulemane","Morocco","OFF-ST-5687","Rogers Box, Industrial","Storage","Office Supplies",2445,1,0,0,1.18,"Medium","Januari"
"45087","MO-2016-LC696086-42390","2016-01-21","2016-01-26","Standard Class","LC-696086","Lindsay Castell","Home Office",,"Fes","FÃ¨s-Boulemane","Morocco","TEC-CO-3601","Brother Ink, High-Speed","Copiers","Technology",1455,1,0,873,12.74,"Medium","Januari"
"45085","MO-2016-LC696086-42390","2016-01-21","2016-01-26","Standard Class","LC-696086","Lindsay Castell","Home Office",,"Fes","FÃ¨s-Boulemane","Morocco","OFF-EN-3103","Ames Mailers, with clear poly window","Envelopes","Office Supplies",3939,1,0,1929,3.75,"Medium","Januari"
"47228","CA-2016-AB16523-42390","2016-01-21","2016-01-21","Same Day","AB-16523","Alan Barnes","Consumer",,"Hamilton","Ontario","Canada","OFF-AR-3475","Binney & Smith Canvas, Blue","Art","Office Supplies",41088,8,0,780,59.79,"High","Januari"
"45089","MO-2016-LC696086-42390","2016-01-21","2016-01-26","Standard Class","LC-696086","Lindsay Castell","Home Office",,"Fes","FÃ¨s-Boulemane","Morocco","OFF-AR-6113","Stanley Highlighters, Water Color","Art","Office Supplies",1788,1,0,606,1.07,"Medium","Januari"
"45022","CA-2016-DM295523-42391","2016-01-22","2016-01-28","Standard Class","DM-295523","Dario Medina","Corporate",,"Mississauga","Ontario","Canada","OFF-FA-3044","Advantus Paper Clips, Assorted Sizes","Fasteners","Office Supplies",228,2,0,342,1.69,"Medium","Januari"
"29809","IN-2016-CY127457-42391","2016-01-22","2016-01-26","Standard Class","CY-127457","Craig Yedwab","Corporate",,"Darwin","Northern Territory","Australia","TEC-PH-5265","Motorola Signal Booster, VoIP","Phones","Technology",128898,1,0.1,54408,10.65,"Medium","Januari"
"45023","CA-2016-DM295523-42391","2016-01-22","2016-01-28","Standard Class","DM-295523","Dario Medina","Corporate",,"Mississauga","Ontario","Canada","OFF-BI-3726","Cardinal Binding Machine, Economy","Binders","Office Supplies",4977,1,0,1392,2.65,"Medium","Januari"
"45021","CA-2016-DM295523-42391","2016-01-22","2016-01-28","Standard Class","DM-295523","Dario Medina","Corporate",,"Mississauga","Ontario","Canada","OFF-SU-6168","Stiletto Ruler, Easy Grip","Supplies","Office Supplies",660,4,0,270,4.92,"Medium","Januari"
"2999","US-2016-JB160005-42392","2016-01-23","2016-01-25","Second Class","JB-160005","Joy Bell-","Consumer",,"BahÃ­a Blanca","Provincia de Buenos Aires","Argentina","OFF-EN-5040","Kraft Manila Envelope, with clear poly window","Envelopes","Office Supplies",12012,1,0.4,1592,1.321,"High","Januari"
"29084","IN-2016-SC205757-42392","2016-01-23","2016-01-24","First Class","SC-205757","Sonia Cooley","Consumer",,"Brisbane","Queensland","Australia","OFF-LA-4538","Harbour Creations Legal Exhibit Labels, Adjustable","Labels","Office Supplies",39825,5,0.1,825,10.52,"High","Januari"
"41837","AJ-2016-JL58359-42392","2016-01-23","2016-01-27","Standard Class","JL-58359","John Lee","Consumer",,"Baku","Baki","Azerbaijan","OFF-BI-6385","Wilson Jones Binding Machine, Recycled","Binders","Office Supplies",39456,8,0,432,44.64,"High","Januari"
"2998","US-2016-JB160005-42392","2016-01-23","2016-01-25","Second Class","JB-160005","Joy Bell-","Consumer",,"BahÃ­a Blanca","Provincia de Buenos Aires","Argentina","FUR-TA-5065","Lesro Round Table, with Bottom Storage","Tables","Furniture",90402,1,0.7,-123558,12.079,"High","Januari"
"29083","IN-2016-SC205757-42392","2016-01-23","2016-01-24","First Class","SC-205757","Sonia Cooley","Consumer",,"Brisbane","Queensland","Australia","FUR-CH-5371","Novimex Chairmat, Black","Chairs","Furniture",97038,2,0.1,35538,5.67,"High","Januari"
"3000","US-2016-JB160005-42392","2016-01-23","2016-01-25","Second Class","JB-160005","Joy Bell-","Consumer",,"BahÃ­a Blanca","Provincia de Buenos Aires","Argentina","TEC-AC-5218","Memorex Mouse, Programmable","Accessories","Technology",47472,4,0.4,-30128,4.974,"High","Januari"
"49628","IR-2016-EA403560-42392","2016-01-23","2016-01-28","Standard Class","EA-403560","Erin Ashbrook","Corporate",,"Kermanshah","Kermanshah","Iran","OFF-BI-2895","Acco Binder, Clear","Binders","Office Supplies",5844,4,0,192,5.97,"Medium","Januari"
"41838","AJ-2016-JL58359-42392","2016-01-23","2016-01-27","Standard Class","JL-58359","John Lee","Consumer",,"Baku","Baki","Azerbaijan","FUR-TA-3358","Barricks Wood Table, Rectangular","Tables","Furniture",20580,4,0,94668,393.62,"High","Januari"
"46325","GH-2016-Dl360049-42393","2016-01-24","2016-01-29","Standard Class","Dl-360049","Dorris liebe","Corporate",,"Accra","Greater Accra","Ghana","TEC-AC-5874","SanDisk Memory Card, Programmable","Accessories","Technology",22782,2,0,2274,16.72,"Medium","Januari"
"46324","GH-2016-Dl360049-42393","2016-01-24","2016-01-29","Standard Class","Dl-360049","Dorris liebe","Corporate",,"Accra","Greater Accra","Ghana","OFF-PA-6605","Xerox Computer Printout Paper, 8.5 x 11","Paper","Office Supplies",3048,1,0,273,3.11,"Medium","Januari"
"48039","EN-2016-AH19542-42393","2016-01-24","2016-01-24","Same Day","AH-19542","Alan Haines","Corporate",,"Tallinn","Harjumaa","Estonia","OFF-LA-4528","Harbour Creations Color Coded Labels, Alphabetical","Labels","Office Supplies",1272,1,0,636,1.29,"Medium","Januari"
"48040","EN-2016-AH19542-42393","2016-01-24","2016-01-24","Same Day","AH-19542","Alan Haines","Corporate",,"Tallinn","Harjumaa","Estonia","OFF-BI-4807","Ibico Binder Covers, Clear","Binders","Office Supplies",1311,1,0,9,1.13,"Medium","Januari"
"50059","CA-2016-DL333023-42394","2016-01-25","2016-01-29","Standard Class","DL-333023","Denise Leinenbach","Consumer",,"Brampton","Ontario","Canada","OFF-SU-2979","Acme Letter Opener, Serrated","Supplies","Office Supplies",10764,4,0,744,9.85,"High","Januari"
"47579","MO-2016-PG889586-42394","2016-01-25","2016-01-26","First Class","PG-889586","Paul Gonzalez","Consumer",,"Casablanca","Grand Casablanca","Morocco","OFF-AR-5911","Sanford Highlighters, Easy-Erase","Art","Office Supplies",1602,1,0,63,1.08,"Medium","Januari"
"47581","MO-2016-PG889586-42394","2016-01-25","2016-01-26","First Class","PG-889586","Paul Gonzalez","Consumer",,"Casablanca","Grand Casablanca","Morocco","OFF-BI-4817","Ibico Binding Machine, Economy","Binders","Office Supplies",5142,1,0,462,12.89,"Medium","Januari"
"50058","CA-2016-DL333023-42394","2016-01-25","2016-01-29","Standard Class","DL-333023","Denise Leinenbach","Consumer",,"Brampton","Ontario","Canada","OFF-SU-4989","Kleencut Shears, Easy Grip","Supplies","Office Supplies",4839,1,0,0,5.48,"High","Januari"
"47583","MO-2016-PG889586-42394","2016-01-25","2016-01-26","First Class","PG-889586","Paul Gonzalez","Consumer",,"Casablanca","Grand Casablanca","Morocco","OFF-ST-5687","Rogers Box, Industrial","Storage","Office Supplies",978,4,0,0,6.28,"Medium","Januari"
"47580","MO-2016-PG889586-42394","2016-01-25","2016-01-26","First Class","PG-889586","Paul Gonzalez","Consumer",,"Casablanca","Grand Casablanca","Morocco","OFF-SU-2965","Acme Box Cutter, Easy Grip","Supplies","Office Supplies",15768,4,0,7716,8.57,"Medium","Januari"
"47582","MO-2016-PG889586-42394","2016-01-25","2016-01-26","First Class","PG-889586","Paul Gonzalez","Consumer",,"Casablanca","Grand Casablanca","Morocco","OFF-FA-3055","Advantus Push Pins, Assorted Sizes","Fasteners","Office Supplies",4752,4,0,948,4.15,"Medium","Januari"
"50006","IR-2016-EB417060-42395","2016-01-26","2016-02-01","Standard Class","EB-417060","Evan Bailliet","Consumer",,"Rasht","Gilan","Iran","OFF-ST-6248","Tenex File Cart, Single Width","Storage","Office Supplies",26832,2,0,2412,15.16,"Medium","Januari"
"48716","EG-2016-LS694538-42397","2016-01-28","2016-01-31","First Class","LS-694538","Linda Southworth","Corporate",,"Alexandria","Al Iskandariyah","Egypt","TEC-AC-3384","Belkin Keyboard, Bluetooth","Accessories","Technology",33552,4,0,8388,94.37,"Critical","Januari"
"41685","ZA-2016-AR345146-42397","2016-01-28","2016-01-31","Second Class","AR-345146","Alex Russell","Corporate",,"Chingola","Copperbelt","Zambia","OFF-AR-6119","Stanley Pencil Sharpener, Fluorescent","Art","Office Supplies",29736,12,0,9504,35.31,"Medium","Januari"
"12645","ES-2016-IG150858-42397","2016-01-28","2016-02-03","Standard Class","IG-150858","Ivan Gibson","Consumer",,"Vienna","Vienna","Austria","OFF-AR-6123","Stanley Pens, Fluorescent","Art","Office Supplies",4524,4,0,396,2.86,"Medium","Januari"
"41684","ZA-2016-AR345146-42397","2016-01-28","2016-01-31","Second Class","AR-345146","Alex Russell","Corporate",,"Chingola","Copperbelt","Zambia","FUR-BO-5960","Sauder Floating Shelf Set, Mobile","Bookcases","Furniture",1971,1,0,729,15.77,"Medium","Januari"
"41622","CA-2016-JS603023-42397","2016-01-28","2016-02-01","Second Class","JS-603023","Joy Smith","Consumer",,"Kitchener","Ontario","Canada","OFF-ST-6041","Smead Folders, Wire Frame","Storage","Office Supplies",6624,4,0,396,8.51,"Medium","Januari"
"44852","EG-2016-RL961538-42397","2016-01-28","2016-02-01","Standard Class","RL-961538","Rob Lucas","Consumer",,"Akhmim","Suhaj","Egypt","OFF-BI-4804","Ibico 3-Hole Punch, Durable","Binders","Office Supplies",3195,1,0,1182,3.06,"High","Januari"
"41682","ZA-2016-AR345146-42397","2016-01-28","2016-01-31","Second Class","AR-345146","Alex Russell","Corporate",,"Chingola","Copperbelt","Zambia","OFF-BI-4818","Ibico Binding Machine, Recycled","Binders","Office Supplies",20712,4,0,372,29.38,"Medium","Januari"
"41623","CA-2016-JS603023-42397","2016-01-28","2016-02-01","Second Class","JS-603023","Joy Smith","Consumer",,"Kitchener","Ontario","Canada","FUR-CH-4561","Harbour Creations Swivel Stool, Adjustable","Chairs","Furniture",36522,2,0,10224,23.48,"Medium","Januari"
"41683","ZA-2016-AR345146-42397","2016-01-28","2016-01-31","Second Class","AR-345146","Alex Russell","Corporate",,"Chingola","Copperbelt","Zambia","FUR-CH-4656","Hon Executive Leather Armchair, Red","Chairs","Furniture",45939,1,0,0,54.67,"Medium","Januari"
"48715","EG-2016-LS694538-42397","2016-01-28","2016-01-31","First Class","LS-694538","Linda Southworth","Corporate",,"Alexandria","Al Iskandariyah","Egypt","OFF-BI-3738","Cardinal Index Tab, Durable","Binders","Office Supplies",3048,4,0,1368,9.38,"Critical","Januari"
"41851","IZ-2016-NP867061-42397","2016-01-28","2016-02-02","Second Class","NP-867061","Nora Paige","Consumer",,"Ad Diwaniyah","Al Qadisiyah","Iraq","FUR-CH-5456","Office Star Swivel Stool, Red","Chairs","Furniture",69576,4,0,3468,66.95,"Medium","Januari"
"46436","IR-2016-DM352560-42398","2016-01-29","2016-02-03","Standard Class","DM-352560","Don Miller","Corporate",,"Abadan","Khuzestan","Iran","OFF-SU-6175","Stiletto Scissors, Steel","Supplies","Office Supplies",2301,1,0,504,2.06,"Medium","Januari"
"46434","IR-2016-DM352560-42398","2016-01-29","2016-02-03","Standard Class","DM-352560","Don Miller","Corporate",,"Abadan","Khuzestan","Iran","OFF-FA-6191","Stockwell Paper Clips, Metal","Fasteners","Office Supplies",1293,1,0,36,1.58,"Medium","Januari"
"46435","IR-2016-DM352560-42398","2016-01-29","2016-02-03","Standard Class","DM-352560","Don Miller","Corporate",,"Abadan","Khuzestan","Iran","FUR-FU-6255","Tenex Frame, Durable","Furnishings","Furniture",64206,6,0,15408,59.23,"Medium","Januari"
"44153","MO-2016-MF825086-42398","2016-01-29","2016-01-30","First Class","MF-825086","Monica Federle","Corporate",,"Casablanca","Grand Casablanca","Morocco","OFF-AR-6120","Stanley Pencil Sharpener, Water Color","Art","Office Supplies",2505,1,0,15,3.77,"High","Januari"
"254","US-2016-SC208455-42399","2016-01-30","2016-02-04","Second Class","SC-208455","Sung Chung","Consumer",,"Buenos Aires","Buenos Aires","Argentina","OFF-LA-5400","Novimex Round Labels, Alphabetical","Labels","Office Supplies",9744,4,0.4,-656,1.938,"Medium","Januari"
"253","US-2016-SC208455-42399","2016-01-30","2016-02-04","Second Class","SC-208455","Sung Chung","Consumer",,"Buenos Aires","Buenos Aires","Argentina","OFF-LA-6063","Smead Shipping Labels, Alphabetical","Labels","Office Supplies",9144,2,0.4,-176,1.082,"Medium","Januari"
"48314","EG-2016-RH951038-42399","2016-01-30","2016-02-04","Standard Class","RH-951038","Rick Huthwaite","Home Office",,"Cairo","Al Qahirah","Egypt","OFF-PA-5847","SanDisk Cards & Envelopes, 8.5 x 11","Paper","Office Supplies",31536,6,0,8514,18.22,"Medium","Januari"
"28358","IN-2016-JF154907-42399","2016-01-30","2016-02-04","Standard Class","JF-154907","Jeremy Farry","Consumer",,"Cessnock","New South Wales","Australia","OFF-BI-6404","Wilson Jones Index Tab, Economy","Binders","Office Supplies",2322,4,0.1,69,1.31,"Medium","Januari"
"252","US-2016-SC208455-42399","2016-01-30","2016-02-04","Second Class","SC-208455","Sung Chung","Consumer",,"Buenos Aires","Buenos Aires","Argentina","FUR-BO-3647","Bush Stackable Bookrack, Pine","Bookcases","Furniture",24972,5,0.4,-3338,25.606,"Medium","Januari"
"28359","IN-2016-JF154907-42399","2016-01-30","2016-02-04","Standard Class","JF-154907","Jeremy Farry","Consumer",,"Cessnock","New South Wales","Australia","TEC-PH-5824","Samsung Headset, Cordless","Phones","Technology",479115,7,0.1,148995,50.73,"Medium","Januari"
"48315","EG-2016-RH951038-42399","2016-01-30","2016-02-04","Standard Class","RH-951038","Rick Huthwaite","Home Office",,"Cairo","Al Qahirah","Egypt","OFF-BI-4804","Ibico 3-Hole Punch, Durable","Binders","Office Supplies",3195,1,0,1182,3.39,"Medium","Januari"
"28415","ID-2016-SA208307-42399","2016-01-30","2016-02-05","Standard Class","SA-208307","Sue Ann Reed","Consumer",,"Ballarat","Victoria","Australia","OFF-PA-4143","Enermax Cards & Envelopes, 8.5 x 11","Paper","Office Supplies",138348,3,0.1,58338,6.82,"Medium","Januari"
"28414","ID-2016-SA208307-42399","2016-01-30","2016-02-05","Standard Class","SA-208307","Sue Ann Reed","Consumer",,"Ballarat","Victoria","Australia","TEC-CO-6007","Sharp Personal Copier, High-Speed","Copiers","Technology",5319,5,0.1,-5325,40.77,"Medium","Januari"
"41442","EG-2016-CK232538-42399","2016-01-30","2016-02-03","Standard Class","CK-232538","Christine Kargatis","Home Office",,"Abu Kabir","Ash Sharqiyah","Egypt","OFF-BI-3723","Cardinal Binder, Recycled","Binders","Office Supplies",11352,8,0,2376,13.46,"High","Januari"
"14158","ES-2016-AA106458-42399","2016-01-30","2016-02-05","Standard Class","AA-106458","Anna Andreadi","Consumer",,"Vienna","Vienna","Austria","OFF-SU-4129","Elite Scissors, Serrated","Supplies","Office Supplies",7692,4,0,456,4.4,"Medium","Januari"
"30085","ID-2016-BM117857-42399","2016-01-30","2016-02-05","Standard Class","BM-117857","Bryan Mills","Consumer",,"Caloundra","Queensland","Australia","OFF-AR-3528","Boston Canvas, Water Color","Art","Office Supplies",204552,4,0.1,-22728,13.22,"Medium","Januari"
"14157","ES-2016-AA106458-42399","2016-01-30","2016-02-05","Standard Class","AA-106458","Anna Andreadi","Consumer",,"Vienna","Vienna","Austria","OFF-BI-3724","Cardinal Binding Machine, Clear","Binders","Office Supplies",19692,4,0,7872,11.69,"Medium","Januari"
"24934","IN-2016-SP205457-42400","2016-01-31","2016-02-06","Standard Class","SP-205457","Sibella Parks","Corporate",,"Brisbane","Queensland","Australia","OFF-ST-6261","Tenex Lockers, Blue","Storage","Office Supplies",1286145,7,0.1,228585,160.66,"Medium","Januari"
"46892","BU-2016-MH745519-42400","2016-01-31","2016-02-04","Standard Class","MH-745519","Mark Hamilton","Consumer",,"Burgas","Burgas","Bulgaria","TEC-PH-3801","Cisco Signal Booster, Full Size","Phones","Technology",15312,1,0,459,25.6,"High","Januari"
"48751","NI-2016-RA988595-42400","2016-01-31","2016-02-03","First Class","RA-988595","Ruben Ausman","Corporate",,"Kaduna","Kaduna","Nigeria","OFF-ST-4094","Eldon Shelving, Blue","Storage","Office Supplies",29052,2,0.7,-41688,4.87,"Critical","Januari"
"48750","NI-2016-RA988595-42400","2016-01-31","2016-02-03","First Class","RA-988595","Ruben Ausman","Corporate",,"Kaduna","Kaduna","Nigeria","OFF-BI-3256","Avery Binding Machine, Durable","Binders","Office Supplies",30204,2,0.7,-64476,8.19,"Critical","Januari"
"48430","HR-2016-KM622530-42400","2016-01-31","2016-02-04","Second Class","KM-622530","Kalyca Meade","Corporate",,"Zagreb","Grad Zagreb","Croatia","TEC-MA-5013","Konica Phone, Wireless","Machines","Technology",8619,10,0,1722,78.83,"Medium","Januari"
"46891","BU-2016-MH745519-42400","2016-01-31","2016-02-04","Standard Class","MH-745519","Mark Hamilton","Consumer",,"Burgas","Burgas","Bulgaria","OFF-AR-3537","Boston Markers, Blue","Art","Office Supplies",2637,1,0,108,5.1,"High","Januari"
"46893","BU-2016-MH745519-42400","2016-01-31","2016-02-04","Standard Class","MH-745519","Mark Hamilton","Consumer",,"Burgas","Burgas","Bulgaria","OFF-LA-3273","Avery File Folder Labels, Alphabetical","Labels","Office Supplies",1788,2,0,588,2.54,"High","Januari"
"48990","IZ-2016-CM271561-42400","2016-01-31","2016-02-02","Second Class","CM-271561","Craig Molinari","Corporate",,"Ad Diwaniyah","Al Qadisiyah","Iraq","OFF-AR-3531","Boston Highlighters, Blue","Art","Office Supplies",7548,4,0,1884,10.95,"High","Januari"
"29517","IN-2016-RA199457-42401","2016-02-01","2016-02-05","Standard Class","RA-199457","Ryan Akin","Consumer",,"Perth","Western Australia","Australia","FUR-CH-4522","Harbour Creations Chairmat, Adjustable","Chairs","Furniture",201123,3,0.1,75933,10.82,"Medium","Februari"
"47585","IZ-2016-MH744061-42402","2016-02-02","2016-02-07","Standard Class","MH-744061","Mark Haberlin","Corporate",,"Basra","Al Basrah","Iraq","OFF-AP-4951","KitchenAid Blender, White","Appliances","Office Supplies",996,1,0,468,11.82,"High","Februari"
"24472","ID-2016-DJ134207-42402","2016-02-02","2016-02-02","Same Day","DJ-134207","Denny Joy","Corporate",,"Sydney","New South Wales","Australia","OFF-EN-4433","GlobeWeis Business Envelopes, Set of 50","Envelopes","Office Supplies",31212,2,0.1,-3468,4.59,"High","Februari"
"47586","IZ-2016-MH744061-42402","2016-02-02","2016-02-07","Standard Class","MH-744061","Mark Haberlin","Corporate",,"Basra","Al Basrah","Iraq","OFF-SU-6181","Stiletto Trimmer, High Speed","Supplies","Office Supplies",4275,1,0,939,3.14,"High","Februari"
"46255","CM-2016-JL585022-42402","2016-02-02","2016-02-06","Standard Class","JL-585022","John Lucas","Consumer",,"Ebolowa","Sud","Cameroon","FUR-CH-5380","Novimex Executive Leather Armchair, Red","Chairs","Furniture",4602,1,0,16107,54.37,"High","Februari"
"46254","CM-2016-JL585022-42402","2016-02-02","2016-02-06","Standard Class","JL-585022","John Lucas","Consumer",,"Ebolowa","Sud","Cameroon","OFF-BI-4816","Ibico Binding Machine, Durable","Binders","Office Supplies",5292,1,0,2433,5.99,"High","Februari"
